actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,-0.056177493184804916,1759205976470633427
1.0,0.0,-0.05269549787044525,1759205976480650529
1.0,0.0,-0.04875762388110161,1759205976490628204
1.0,0.0,-0.043527841567993164,1759205976500636660
1.0,0.0,-0.03994881734251976,1759205976510619964
1.0,0.0,-0.03603255748748779,1759205976520636184
1.0,0.0,-0.08560237288475037,1759205976530657345
1.0,0.0,-0.0835602656006813,1759205976540703482
1.0,0.0,-0.08360669761896133,1759205976550687027
1.0,0.0,-0.08217036724090576,1759205976560607177
1.0,0.0,-0.08101990073919296,1759205976570679456
1.0,0.0,-0.07864299416542053,1759205976580644537
1.0,0.0,-0.07480215281248093,1759205976590639695
1.0,0.0,-0.07026252150535583,1759205976600700364
1.0,0.0,-0.06778604537248611,1759205976610642419
1.0,0.0,-0.06415705382823944,1759205976620658014
1.0,0.0,-0.05880032479763031,1759205976630641266
1.0,0.0,-0.05604981631040573,1759205976640657340
1.0,0.0,-0.10780788213014603,1759205976650723521
1.0,0.0,-0.10718242824077606,1759205976660669717
1.0,0.0,-0.1089983657002449,1759205976670693842
1.0,0.0,-0.11120240390300751,1759205976680657958
1.0,0.0,-0.11422165483236313,1759205976690689539
1.0,0.0,-0.11280480027198792,1759205976700834603
1.0,0.0,-0.1186324805021286,1759205976710691277
1.0,0.0,-0.12136958539485931,1759205976720667201
1.0,0.0,-0.12411309778690338,1759205976730624740
1.0,0.0,-0.12222538143396378,1759205976740660843
1.0,0.0,-0.11849205940961838,1759205976750617065
1.0,0.0,-0.16994494199752808,1759205976760637824
1.0,0.0,-0.16874612867832184,1759205976770652886
1.0,0.0,-0.16473934054374695,1759205976780639887
1.0,0.0,-0.16101568937301636,1759205976790696740
1.0,0.0,-0.1553989052772522,1759205976800630889
1.0,0.0,-0.15258187055587769,1759205976810622451
1.0,0.0,-0.14887107908725739,1759205976820648960
1.0,0.0,-0.14526201784610748,1759205976830640077
1.0,0.0,-0.1414892077445984,1759205976840611865
1.0,0.0,-0.13766880333423615,1759205976850642756
1.0,0.0,-0.13523651659488678,1759205976860647795
1.0,0.0,-0.1861916035413742,1759205976870616402
1.0,0.0,-0.1831851601600647,1759205976880621028
1.0,0.0,-0.17934931814670563,1759205976890640463
1.0,0.0,-0.17421266436576843,1759205976900636543
1.0,0.0,-0.1678624302148819,1759205976910631309
1.0,0.0,-0.16398262977600098,1759205976920613474
1.0,0.0,-0.14944182336330414,1759205976930603778
1.0,0.0,-0.14555664360523224,1759205976940608345
1.0,0.0,-0.19439548254013062,1759205976950643281
1.0,0.0,-0.19050514698028564,1759205976960829685
1.0,0.0,-0.18617020547389984,1759205976970625090
1.0,0.0,-0.1846921443939209,1759205976980631256
1.0,0.0,-0.18434397876262665,1759205976990629246
1.0,0.0,-0.1802530139684677,1759205977000612409
1.0,0.0,-0.17264719307422638,1759205977010621511
1.0,0.0,-0.17228513956069946,1759205977020690694
1.0,0.0,-0.1618177741765976,1759205977030682240
1.0,0.0,-0.19807176291942596,1759205977040614087
1.0,0.0,-0.18562351167201996,1759205977050639506
1.0,0.0,-0.18159909546375275,1759205977060693270
1.0,0.0,-0.16977562010288239,1759205977070611121
1.0,0.0,-0.17189918458461761,1759205977080646040
1.0,0.0,-0.1679963767528534,1759205977090692594
1.0,0.0,-0.15561574697494507,1759205977100629465
1.0,0.0,-0.1480308324098587,1759205977110625917
1.0,0.0,-0.14448726177215576,1759205977120594910
1.0,0.0,-0.14091213047504425,1759205977130735326
1.0,0.0,-0.13673889636993408,1759205977140670179
1.0,0.0,-0.17173951864242554,1759205977150730205
1.0,0.0,-0.17461290955543518,1759205977160649521
1.0,0.0,-0.17136569321155548,1759205977170622129
1.0,0.0,-0.1427328884601593,1759205977180604376
1.0,0.0,-0.14616861939430237,1759205977190634050
1.0,0.0,-0.17946965992450714,1759205977200658104
1.0,0.0,-0.18110835552215576,1759205977210618038
1.0,0.0,-0.18466170132160187,1759205977220709387
1.0,0.0,-0.1795111745595932,1759205977230604763
1.0,0.0,-0.18321339786052704,1759205977240665625
1.0,0.0,-0.18491964042186737,1759205977250609575
1.0,0.0,-0.18720482289791107,1759205977260611540
1.0,0.0,-0.18536818027496338,1759205977270655158
1.0,0.0,-0.2122601866722107,1759205977280657321
1.0,0.0,-0.2086455225944519,1759205977290631572
1.0,0.0,-0.1937490701675415,1759205977300831443
1.0,0.0,-0.18269628286361694,1759205977310667408
1.0,0.0,-0.17929114401340485,1759205977320733941
1.0,0.0,-0.17311106622219086,1759205977330617264
1.0,0.0,-0.16971983015537262,1759205977340616646
1.0,0.0,-0.16102762520313263,1759205977350737894
1.0,0.0,-0.15741166472434998,1759205977360687982
1.0,0.0,-0.14852985739707947,1759205977370796300
1.0,0.0,-0.1504652053117752,1759205977380607056
1.0,0.0,-0.15207485854625702,1759205977390643784
1.0,0.0,-0.14750777184963226,1759205977400777303
1.0,0.0,-0.177343487739563,1759205977410636687
1.0,0.0,-0.17961841821670532,1759205977420659274
1.0,0.0,-0.1754923164844513,1759205977430549073
1.0,0.0,-0.17025847733020782,1759205977440641712
1.0,0.0,-0.16885417699813843,1759205977451038842
1.0,0.0,-0.1722460389137268,1759205977460637442
1.0,0.0,-0.17412102222442627,1759205977470585935
1.0,0.0,-0.1733902096748352,1759205977480609118
1.0,0.0,-0.17044004797935486,1759205977490606893
1.0,0.0,-0.15799300372600555,1759205977500664917
1.0,0.0,-0.14736172556877136,1759205977510618541
1.0,0.0,-0.14398135244846344,1759205977520720836
1.0,0.0,-0.14742028713226318,1759205977530635103
1.0,0.0,-0.1369503140449524,1759205977540705990
1.0,0.0,-0.19266386330127716,1759205977550605636
1.0,0.0,-0.19269247353076935,1759205977560611626
1.0,0.0,-0.18866807222366333,1759205977570599022
1.0,0.0,-0.19147585332393646,1759205977580618561
1.0,0.0,-0.1879401057958603,1759205977590595611
1.0,0.0,-0.18258343636989594,1759205977600661454
1.0,0.0,-0.17621685564517975,1759205977610644032
1.0,0.0,-0.17893774807453156,1759205977620607500
1.0,0.0,-0.1683570146560669,1759205977630653469
1.0,0.0,-0.15678684413433075,1759205977640700255
1.0,0.0,-0.18118245899677277,1759205977650633248
1.0,0.0,-0.17778749763965607,1759205977660744009
1.0,0.0,-0.14301006495952606,1759205977670576345
1.0,0.0,-0.14293399453163147,1759205977680625876
1.0,0.0,-0.14488768577575684,1759205977690643324
1.0,0.0,-0.17253893613815308,1759205977700636909
1.0,0.0,-0.17116323113441467,1759205977710658588
1.0,0.0,-0.1738709658384323,1759205977720655659
1.0,0.0,-0.17564715445041656,1759205977730756470
1.0,0.0,-0.1729077398777008,1759205977740647906
